precision,accuracy,recall,threshold,cost
0.08118991474696173,0.08480271715565833,0.998661311914324,0.1696706274766488,25356
0.08119286025250326,0.08483884954473189,0.998661311914324,0.1702871534021685,25355
0.08119580597177375,0.08487498193380547,0.998661311914324,0.17030707953493507,25354
0.08119875190479646,0.08491111432287902,0.998661311914324,0.1709619934107861,25353
0.08120169805159465,0.0849472467119526,0.998661311914324,0.17112121129181362,25352
0.08120464441219158,0.08498337910102616,0.998661311914324,0.1712501116514531,25351
0.08120759098661054,0.08501951149009973,0.998661311914324,0.17167144004688592,25350
0.08121053777487482,0.08505564387917329,0.998661311914324,0.17208233468258663,25349
0.08121348477700766,0.08509177626824686,0.998661311914324,0.17220265909324084,25348
0.08121643199303237,0.08512790865732042,0.998661311914324,0.1723920694574838,25347
0.08121937942297223,0.08516404104639398,0.998661311914324,0.17249791336562148,25346
0.08122232706685055,0.08520017343546755,0.998661311914324,0.17318219753007422,25345
0.0812252749246906,0.08523630582454111,0.998661311914324,0.17336328191019112,25344
0.08122822299651568,0.08527243821361469,0.998661311914324,0.1736101029886144,25343
0.0812311712823491,0.08530857060268825,0.998661311914324,0.1741821880243428,25342
0.08123411978221416,0.08534470299176182,0.998661311914324,0.1742941919176756,25341
0.08123706849613416,0.08538083538083538,0.998661311914324,0.1742946142213177,25340
0.08124001742413242,0.08541696776990895,0.998661311914324,0.17475087370518902,25339
0.08124296656623226,0.08545310015898251,0.998661311914324,0.17479393701722873,25338
0.08124591592245699,0.08548923254805607,0.998661311914324,0.17484651834591766,25337
0.08124886549282992,0.08552536493712964,0.998661311914324,0.1749575022323389,25336
0.08125181527737438,0.0855614973262032,0.998661311914324,0.1750357126193321,25335
0.08125476527611371,0.08559762971527678,0.998661311914324,0.17513019380451836,25334
0.08125771548907124,0.08563376210435034,0.998661311914324,0.1752396754193138,25333
0.08126066591627029,0.08566989449342391,0.998661311914324,0.17578256820567284,25332
0.0812636165577342,0.08570602688249747,0.998661311914324,0.1764997324486161,25331
0.08126656741348633,0.08574215927157104,0.998661311914324,0.1766048301127772,25330
0.08126951848355,0.0857782916606446,0.998661311914324,0.1769991544214158,25329
0.08127246976794858,0.08581442404971817,0.998661311914324,0.17708226743738922,25328
0.08127542126670541,0.08585055643879173,0.998661311914324,0.1778973461438875,25327
0.08127837297984383,0.08588668882786529,0.998661311914324,0.17824971715511892,25326
0.08128132490738724,0.08592282121693887,0.998661311914324,0.17851417696411476,25325
0.08128427704935895,0.08595895360601243,0.998661311914324,0.17931579718079646,25324
0.08128722940578237,0.085995085995086,0.998661311914324,0.18136105170556252,25323
0.08129018197668084,0.08603121838415956,0.998661311914324,0.18137286349112555,25322
0.08129313476207774,0.08606735077323313,0.998661311914324,0.1813847004464412,25321
0.08129608776199644,0.08610348316230669,0.998661311914324,0.18148835222291534,25320
0.08129904097646033,0.08613961555138026,0.998661311914324,0.1817198044728695,25319
0.0813019944054928,0.08617574794045382,0.998661311914324,0.18218000763048967,25318
0.0813049480491172,0.08621188032952738,0.998661311914324,0.1822373117821289,25317
0.08130790190735694,0.08624801271860096,0.998661311914324,0.18239977207458857,25316
0.08131085598023544,0.08628414510767451,0.998661311914324,0.18262875674748075,25315
0.08131381026777604,0.08632027749674809,0.998661311914324,0.18285598334482867,25314
0.08131676477000219,0.08635640988582165,0.998661311914324,0.18310284895882528,25313
0.08131971948693725,0.08639254227489522,0.998661311914324,0.1833162437059147,25312
0.08132267441860465,0.08642867466396878,0.998661311914324,0.1833292116054138,25311
0.0813256295650278,0.08646480705304235,0.998661311914324,0.18335319323566987,25310
0.0813285849262301,0.08650093944211591,0.998661311914324,0.18362650740572653,25309
0.08133154050223498,0.08653707183118947,0.998661311914324,0.18365533386398752,25308
0.08133449629306586,0.08657320422026304,0.998661311914324,0.18366950700830958,25307
0.08133745229874614,0.0866093366093366,0.998661311914324,0.18462860355532884,25306
0.08134040851929926,0.08664546899841018,0.998661311914324,0.18490558144333166,25305
0.08134336495474867,0.08668160138748374,0.998661311914324,0.18564465621025056,25304
0.08134632160511776,0.08671773377655731,0.998661311914324,0.18570092521353648,25303
0.08134927847043001,0.08675386616563087,0.998661311914324,0.1861277040389596,25302
0.08135223555070883,0.08678999855470444,0.998661311914324,0.18668361153342972,25301
0.08135519284597768,0.086826130943778,0.998661311914324,0.18673520281856357,25300
0.08135815035626,0.08686226333285157,0.998661311914324,0.18678939937441805,25299
0.08136110808157923,0.08689839572192513,0.998661311914324,0.1868339628929866,25298
0.08136406602195885,0.0869345281109987,0.998661311914324,0.18689633813387063,25297
0.08136702417742228,0.08697066050007227,0.998661311914324,0.18711666296712676,25296
0.08136998254799302,0.08700679288914583,0.998661311914324,0.18717113104760078,25295
0.0813729411336945,0.0870429252782194,0.998661311914324,0.18739484142645302,25294
0.08137589993455022,0.08707905766729296,0.998661311914324,0.18760849515602893,25293
0.08137885895058361,0.08711519005636653,0.998661311914324,0.18775506570037795,25292
0.08138181818181818,0.08715132244544009,0.998661311914324,0.18781348474686507,25291
0.0813847776282774,0.08718745483451366,0.998661311914324,0.1880383101014341,25290
0.08138773728998473,0.08722358722358722,0.998661311914324,0.18812716017115905,25289
0.08139069716696366,0.08725971961266078,0.998661311914324,0.18829195043066863,25288
0.08139365725923771,0.08729585200173436,0.998661311914324,0.1883137646264097,25287
0.08139661756683034,0.08733198439080792,0.998661311914324,0.1883863076354131,25286
0.08139957808976504,0.08736811677988149,0.998661311914324,0.18850911931463094,25285
0.08140253882806532,0.08740424916895505,0.998661311914324,0.1887467294223388,25284
0.0814054997817547,0.08744038155802862,0.998661311914324,0.18877904609086182,25283
0.08140846095085665,0.08747651394710218,0.998661311914324,0.18931471980996575,25282
0.0814114223353947,0.08751264633617575,0.998661311914324,0.18950087138860008,25281
0.08141438393539234,0.08754877872524931,0.998661311914324,0.18955581470577673,25280
0.0814173457508731,0.08758491111432289,0.998661311914324,0.1897756430508317,25279
0.08142030778186052,0.08762104350339645,0.998661311914324,0.18981125440192148,25278
0.08142327002837808,0.08765717589247,0.998661311914324,0.18998738542439686,25277
0.08142623249044934,0.08769330828154358,0.998661311914324,0.19005725498434115,25276
0.0814291951680978,0.08772944067061714,0.998661311914324,0.1901847323674022,25275
0.08143215806134702,0.08776557305969071,0.998661311914324,0.1902758054353181,25274
0.0814351211702205,0.08780170544876427,0.998661311914324,0.19047177395608617,25273
0.08143808449474182,0.08783783783783784,0.998661311914324,0.19064389700221912,25272
0.0814410480349345,0.0878739702269114,0.998661311914324,0.1907171712903854,25271
0.08144401179082209,0.08791010261598498,0.998661311914324,0.19119799793017678,25270
0.08144697576242813,0.08794623500505853,0.998661311914324,0.19139454546423942,25269
0.08144993994977617,0.0879823673941321,0.998661311914324,0.19168139210658333,25268
0.0814529043528898,0.08801849978320567,0.998661311914324,0.1920275386837062,25267
0.08145586897179254,0.08805463217227923,0.998661311914324,0.19206379909218646,25266
0.08145883380650797,0.0880907645613528,0.998661311914324,0.19214373460866205,25265
0.08146179885705966,0.08812689695042636,0.998661311914324,0.19218293908432107,25264
0.08146476412347117,0.08816302933949993,0.998661311914324,0.19227239242238534,25263
0.08146772960576608,0.08819916172857349,0.998661311914324,0.19233781304621628,25262
0.08147069530396797,0.08823529411764706,0.998661311914324,0.19242005976757853,25261
0.0814736612181004,0.08827142650672062,0.998661311914324,0.19243676616040575,25260
0.08147662734818698,0.08830755889579418,0.998661311914324,0.19244910150690028,25259
0.08147959369425128,0.08834369128486776,0.998661311914324,0.1925565852878725,25258
0.08148256025631691,0.08837982367394132,0.998661311914324,0.19257231801279878,25257
0.08148552703440742,0.08841595606301489,0.998661311914324,0.19266211605118355,25256
0.08148849402854647,0.08845208845208845,0.998661311914324,0.1935283742007985,25255
0.0814914612387576,0.08848822084116202,0.998661311914324,0.19385637614091883,25254
0.08149442866506446,0.08852435323023558,0.998661311914324,0.19394845458827462,25253
0.08149739630749063,0.08856048561930915,0.998661311914324,0.19448829526063124,25252
0.08150036416605973,0.08859661800838271,0.998661311914324,0.19451794851389653,25251
0.08150333224079537,0.08856048561930915,0.998661311914324,0.19480794995515888,25261
0.08146988127321728,0.08859661800838271,0.998215082552432,0.19484309697675606,25260
0.08147284845394617,0.08863275039745629,0.998215082552432,0.19491025022469455,25259
0.08147581585081586,0.08866888278652985,0.998215082552432,0.1949381975886182,25258
0.08147878346384993,0.0887050151756034,0.998215082552432,0.19499582646522026,25257
0.08148175129307204,0.08874114756467698,0.998215082552432,0.19525577291054735,25256
0.0814847193385058,0.08877727995375054,0.998215082552432,0.19535525206683169,25255
0.08148768760017486,0.08881341234282411,0.998215082552432,0.19546831574008228,25254
0.0814906560781028,0.08884954473189767,0.998215082552432,0.1963728901728987,25253
0.0814936247723133,0.08881341234282411,0.998215082552432,0.19642854987156982,25263
0.08146016248315056,0.08884954473189767,0.99776885319054,0.1964332112918513,25262
0.08146313028271641,0.08888567712097124,0.99776885319054,0.19658832738890913,25261
0.081466098298539,0.0889218095100448,0.99776885319054,0.19662412207513288,25260
0.08146906653064198,0.08895794189911838,0.99776885319054,0.19674742618260874,25259
0.08147203497904901,0.08899407428819193,0.99776885319054,0.19680551324049933,25258
0.08147500364378371,0.0890302066772655,0.99776885319054,0.19689712589769315,25257
0.08147797252486973,0.08906633906633907,0.99776885319054,0.1969654853095234,25256
0.08148094162233073,0.08910247145541263,0.99776885319054,0.19702181379338785,25255
0.08148391093619037,0.0891386038444862,0.99776885319054,0.1970482156440207,25254
0.0814868804664723,0.08917473623355976,0.99776885319054,0.19725994621823198,25253
0.0814898502132002,0.08921086862263333,0.99776885319054,0.19761148179034713,25252
0.0814928201763977,0.08924700101170689,0.99776885319054,0.19773781637932672,25251
0.08149579035608849,0.08921086862263333,0.99776885319054,0.19781760723089584,25261
0.08146231229042135,0.08924700101170689,0.9973226238286479,0.19786536397963608,25260
0.08146528157463094,0.08928313340078047,0.9973226238286479,0.19798367471894324,25259
0.08146825107530802,0.08931926578985402,0.9973226238286479,0.19804581569500684,25258
0.08147122079247622,0.0893553981789276,0.9973226238286479,0.19814935332311406,25257
0.08147419072615923,0.08939153056800116,0.9973226238286479,0.19830799527506338,25256
0.08147716087638074,0.08942766295707472,0.9973226238286479,0.19881498859917826,25255
0.08148013124316442,0.08946379534614829,0.9973226238286479,0.19884989385776886,25254
0.08148310182653395,0.08949992773522185,0.9973226238286479,0.19891957410165328,25253
0.08148607262651306,0.08953606012429542,0.9973226238286479,0.19899689857924696,25252
0.08148904364312538,0.08949992773522185,0.9973226238286479,0.19918684653470387,25262
0.08145555312477211,0.08953606012429542,0.9968763944667559,0.19919039119584697,25261
0.08145852324521421,0.08957219251336898,0.9968763944667559,0.19942048663223147,25260
0.0814614935822637,0.08960832490244255,0.9968763944667559,0.19944925845449557,25259
0.08146446413594428,0.08964445729151611,0.9968763944667559,0.19952908198289307,25258
0.08146743490627963,0.08968058968058969,0.9968763944667559,0.19957807604367675,25257
0.08147040589329346,0.08971672206966325,0.9968763944667559,0.19958757626617096,25256
0.08147337709700948,0.0897528544587368,0.9968763944667559,0.1996705337517885,25255
0.0814763485174514,0.08978898684781038,0.9968763944667559,0.19969720163291552,25254
0.08147932015464293,0.08982511923688394,0.9968763944667559,0.2002163614193408,25253
0.08148229200860779,0.08986125162595751,0.9968763944667559,0.2002540573077579,25252
0.08148526407936971,0.08989738401503107,0.9968763944667559,0.20025619543506254,25251
0.0814882363669524,0.08993351640410464,0.9968763944667559,0.2003699051417539,25250
0.08149120887137959,0.0899696487931782,0.9968763944667559,0.20039474089959242,25249
0.081494181592675,0.09000578118225178,0.9968763944667559,0.20046019927105455,25248
0.0814971545308624,0.09004191357132534,0.9968763944667559,0.20048497110273347,25247
0.08150012768596548,0.0900780459603989,0.9968763944667559,0.2005294412428972,25246
0.08150310105800802,0.09011417834947247,0.9968763944667559,0.20057581207052505,25245
0.08150607464701376,0.09015031073854603,0.9968763944667559,0.20088299686571454,25244
0.08150904845300642,0.0901864431276196,0.9968763944667559,0.20105588304528713,25243
0.08151202247600978,0.09022257551669316,0.9968763944667559,0.2010801698521448,25242
0.08151499671604757,0.09025870790576673,0.9968763944667559,0.2012214039829266,25241
0.08151797117314359,0.09029484029484029,0.9968763944667559,0.20141275408445447,25240
0.08152094584732156,0.09033097268391387,0.9968763944667559,0.20157554303597172,25239
0.08152392073860526,0.09036710507298742,0.9968763944667559,0.20172886252651456,25238
0.08152689584701847,0.090403237462061,0.9968763944667559,0.2018021527589918,25237
0.08152987117258494,0.09043936985113456,0.9968763944667559,0.20186182111447865,25236
0.08153284671532847,0.09047550224020812,0.9968763944667559,0.2020517918135327,25235
0.08153582247527282,0.09051163462928169,0.9968763944667559,0.20206393411360926,25234
0.08153879845244179,0.09054776701835525,0.9968763944667559,0.20225279653338393,25233
0.08154177464685915,0.09058389940742882,0.9968763944667559,0.202258287007992,25232
0.08154475105854869,0.09062003179650238,0.9968763944667559,0.20245081807925935,25231
0.08154772768753422,0.09065616418557595,0.9968763944667559,0.20270793010154628,25230
0.08155070453383953,0.09069229657464951,0.9968763944667559,0.20293502951505105,25229
0.08155368159748841,0.09072842896372309,0.9968763944667559,0.2030232586318768,25228
0.08155665887850468,0.09076456135279665,0.9968763944667559,0.20315806476562998,25227
0.08155963637691213,0.0908006937418702,0.9968763944667559,0.20316829965766128,25226
0.08156261409273458,0.09083682613094378,0.9968763944667559,0.20328047274736963,25225
0.08156559202599584,0.09087295852001734,0.9968763944667559,0.2036792304041267,25224
0.08156857017671973,0.09090909090909091,0.9968763944667559,0.2038240709096461,25223
0.08157154854493008,0.09094522329816447,0.9968763944667559,0.20390081076476085,25222
0.08157452713065069,0.09098135568723804,0.9968763944667559,0.2039482546389595,25221
0.08157750593390542,0.0910174880763116,0.9968763944667559,0.20407249151141718,25220
0.08158048495471808,0.09105362046538518,0.9968763944667559,0.20411088270165645,25219
0.08158346419311252,0.09108975285445874,0.9968763944667559,0.2041777833300434,25218
0.08158644364911255,0.09112588524353231,0.9968763944667559,0.20426422664645627,25217
0.08158942332274205,0.09116201763260587,0.9968763944667559,0.20431293159545857,25216
0.08159240321402483,0.09119815002167943,0.9968763944667559,0.20433167092524762,25215
0.08159538332298477,0.091234282410753,0.9968763944667559,0.2043687006633399,25214
0.0815983636496457,0.09119815002167943,0.9968763944667559,0.20444718823715066,25224
0.08156481718230632,0.091234282410753,0.9964301651048639,0.20496436798232984,25223
0.0815677966101695,0.09127041479982656,0.9964301651048639,0.20499980390575406,25222
0.08157077625570776,0.09130654718890013,0.9964301651048639,0.20532249996818722,25221
0.08157375611894499,0.09134267957797369,0.9964301651048639,0.205362894556034,25220
0.08157673619990502,0.09137881196704727,0.9964301651048639,0.2053956645820143,25219
0.08157971649861172,0.09141494435612083,0.9964301651048639,0.20560988451069104,25218
0.08158269701508897,0.0914510767451944,0.9964301651048639,0.20571337151791033,25217
0.08158567774936061,0.09148720913426796,0.9964301651048639,0.20574477467041832,25216
0.08158865870145054,0.09152334152334152,0.9964301651048639,0.20576738027148583,25215
0.08159163987138264,0.09155947391241509,0.9964301651048639,0.2057955994091833,25214
0.08159462125918077,0.09159560630148865,0.9964301651048639,0.20585964000432025,25213
0.08159760286486882,0.09163173869056222,0.9964301651048639,0.20610972032713748,25212
0.08160058468847067,0.09166787107963578,0.9964301651048639,0.20615219579114424,25211
0.08160356673001024,0.09170400346870936,0.9964301651048639,0.2062546186650061,25210
0.08160654898951139,0.09174013585778291,0.9964301651048639,0.206273644096163,25209
0.08160953146699802,0.09177626824685649,0.9964301651048639,0.2067207313121292,25208
0.08161251416249406,0.09181240063593005,0.9964301651048639,0.20682892574500986,25207
0.08161549707602339,0.0918485330250036,0.9964301651048639,0.20683355645051377,25206
0.08161848020760992,0.09188466541407718,0.9964301651048639,0.20692266773828516,25205
0.08162146355727758,0.09192079780315074,0.9964301651048639,0.20694332604427773,25204
0.08162444712505026,0.09195693019222431,0.9964301651048639,0.2070966444104262,25203
0.0816274309109519,0.09199306258129787,0.9964301651048639,0.20715792065684238,25202
0.0816304149150064,0.09202919497037144,0.9964301651048639,0.20744338888814784,25201
0.0816333991372377,0.092065327359445,0.9964301651048639,0.2079113620728923,25200
0.08163638357766972,0.09210145974851858,0.9964301651048639,0.20796170378746304,25199
0.0816393682363264,0.09213759213759214,0.9964301651048639,0.2079898970368802,25198
0.08164235311323169,0.09217372452666571,0.9964301651048639,0.20816740887280982,25197
0.08164533820840951,0.09220985691573927,0.9964301651048639,0.2084765005206093,25196
0.0816483235218838,0.09224598930481283,0.9964301651048639,0.2086222279740373,25195
0.08165130905367851,0.0922821216938864,0.9964301651048639,0.20870583906589113,25194
0.0816542948038176,0.09231825408295996,0.9964301651048639,0.20871891070563622,25193
0.08165728077232502,0.09235438647203353,0.9964301651048639,0.20875349743719182,25192
0.08166026695922472,0.0923905188611071,0.9964301651048639,0.20878914226120657,25191
0.08166325336454067,0.09242665125018067,0.9964301651048639,0.20886451329331024,25190
0.08166623998829682,0.09246278363925423,0.9964301651048639,0.2089275287949352,25189
0.08166922683051715,0.09242665125018067,0.9964301651048639,0.2089856246124154,25199
0.08163563878424344,0.09246278363925423,0.9959839357429718,0.20906675275353215,25198
0.08163862472567666,0.0924989160283278,0.9959839357429718,0.20913504822702217,25197
0.08164161088554812,0.09253504841740136,0.9959839357429718,0.20915530061252896,25196
0.08164459726388178,0.09257118080647492,0.9959839357429718,0.20964900422386537,25195
0.08164758386070162,0.09260731319554849,0.9959839357429718,0.20996556127416943,25194
0.08165057067603161,0.09264344558462205,0.9959839357429718,0.21002619399872652,25193
0.08165355770989574,0.09267957797369562,0.9959839357429718,0.21008595493274185,25192
0.08165654496231799,0.09271571036276918,0.9959839357429718,0.21013394400364485,25191
0.08165953243332236,0.09267957797369562,0.9959839357429718,0.21029001616962914,25201
0.08162593297234011,0.09271571036276918,0.9955377063810799,0.2105346889658708,25200
0.08162891954191212,0.09275184275184276,0.9955377063810799,0.21056170285477213,25199
0.08163190633004025,0.09278797514091632,0.9955377063810799,0.21064437500856176,25198
0.0816348933367485,0.09275184275184276,0.9955377063810799,0.21070105545460074,25208
0.08160128805620609,0.09278797514091632,0.9950914770191879,0.2108524311324343,25207
0.08160427416108611,0.09282410752998989,0.9950914770191879,0.2109171545430239,25206
0.08160726048452023,0.09286023991906345,0.9950914770191879,0.2111125622167543,25205
0.08161024702653248,0.09289637230813702,0.9950914770191879,0.2111507447118851,25204
0.08161323378714683,0.09293250469721058,0.9950914770191879,0.21119054443442165,25203
0.08161622076638729,0.09296863708628414,0.9950914770191879,0.2115076569836028,25202
0.08161920796427787,0.09300476947535771,0.9950914770191879,0.21153210763411207,25201
0.08162219538084257,0.09304090186443127,0.9950914770191879,0.21153228971688245,25200
0.08162518301610541,0.09307703425350485,0.9950914770191879,0.21154028996016616,25199
0.08162817087009042,0.0931131666425784,0.9950914770191879,0.21171346091565305,25198
0.08163115894282158,0.09314929903165198,0.9950914770191879,0.2118195051296114,25197
0.08163414723432295,0.09318543142072554,0.9950914770191879,0.21191035932227967,25196
0.08163713574461853,0.09322156380979911,0.9950914770191879,0.21197521665972985,25195
0.08164012447373238,0.09325769619887267,0.9950914770191879,0.21204863269213237,25194
0.0816431134216885,0.09329382858794623,0.9950914770191879,0.21232298547718312,25193
0.08164610258851096,0.0933299609770198,0.9950914770191879,0.21241717507772956,25192
0.08164909197422378,0.09336609336609336,0.9950914770191879,0.21246180613846177,25191
0.08165208157885101,0.09340222575516693,0.9950914770191879,0.21249767466698075,25190
0.08165507140241669,0.0934383581442405,0.9950914770191879,0.212682389785,25189
0.08165806144494489,0.09347449053331407,0.9950914770191879,0.21268248873843498,25188
0.08166105170645964,0.09351062292238763,0.9950914770191879,0.21277202413398705,25187
0.08166404218698502,0.0935467553114612,0.9950914770191879,0.21320091249250364,25186
0.08166703288654509,0.09358288770053476,0.9950914770191879,0.213233530692913,25185
0.08167002380516389,0.09361902008960832,0.9950914770191879,0.213351108501209,25184
0.08167301494286551,0.09365515247868189,0.9950914770191879,0.2133650482583619,25183
0.08167600629967403,0.09369128486775545,0.9950914770191879,0.21339247024708968,25182
0.0816789978756135,0.09372741725682902,0.9950914770191879,0.21345194582349383,25181
0.08168198967070803,0.09376354964590258,0.9950914770191879,0.21354577436002442,25180
0.08168498168498169,0.09379968203497616,0.9950914770191879,0.21372816052608892,25179
0.08168797391845856,0.09383581442404972,0.9950914770191879,0.21391144405153836,25178
0.08169096637116273,0.09387194681312329,0.9950914770191879,0.21393803952746016,25177
0.0816939590431183,0.09383581442404972,0.9950914770191879,0.21394271181891636,25187
0.08166031652989449,0.09387194681312329,0.9946452476572959,0.21409667135523455,25186
0.08166330829822312,0.09390807920219685,0.9946452476572959,0.21419225196346614,25185
0.0816663002857771,0.09394421159127042,0.9946452476572959,0.2141972331757227,25184
0.08166929249258051,0.09398034398034398,0.9946452476572959,0.2143801241672516,25183
0.08167228491865748,0.09401647636941754,0.9946452476572959,0.21440678329609666,25182
0.0816752775640321,0.09405260875849111,0.9946452476572959,0.21450527261788854,25181
0.08167827042872847,0.09408874114756467,0.9946452476572959,0.21450548304808323,25180
0.08168126351277072,0.09412487353663825,0.9946452476572959,0.2149136087434226,25179
0.08168425681618294,0.0941610059257118,0.9946452476572959,0.21501230596407467,25178
0.08168725033898926,0.09419713831478538,0.9946452476572959,0.21534202908415057,25177
0.08169024408121381,0.09423327070385894,0.9946452476572959,0.21544404546254736,25176
0.0816932380428807,0.09426940309293251,0.9946452476572959,0.2155102416425068,25175
0.08169623222401408,0.09430553548200607,0.9946452476572959,0.21555846126556244,25174
0.08169922662463805,0.09434166787107963,0.9946452476572959,0.21561853879252094,25173
0.08170222124477677,0.0943778002601532,0.9946452476572959,0.21563866809705248,25172
0.08170521608445439,0.09434166787107963,0.9946452476572959,0.21564012568324295,25182
0.08167155425219941,0.0943778002601532,0.9941990182954038,0.21570556593298648,25181
0.08167454818725027,0.09441393264922676,0.9941990182954038,0.21574770147160513,25180
0.08167754234181392,0.09445006503830033,0.9941990182954038,0.2157787975590427,25179
0.0816805367159145,0.0944861974273739,0.9941990182954038,0.2159445095672436,25178
0.08168353130957619,0.09445006503830033,0.9941990182954038,0.21595534813279685,25188
0.08164986251145738,0.0944861974273739,0.9937527889335118,0.21603837006258073,25187
0.08165285620004399,0.09452232981644747,0.9937527889335118,0.21622140242338578,25186
0.08165585010816559,0.09455846220552103,0.9937527889335118,0.2162318432961529,25185
0.0816588442358463,0.0945945945945946,0.9937527889335118,0.21624633785935551,25184
0.08166183858311027,0.09463072698366816,0.9937527889335118,0.21625242314141435,25183
0.08166483314998166,0.09466685937274173,0.9937527889335118,0.2163686060625213,25182
0.08166782793648465,0.09470299176181529,0.9937527889335118,0.21653296523238466,25181
0.0816708229426434,0.09473912415088885,0.9937527889335118,0.2166794737042861,25180
0.08167381816848204,0.09477525653996242,0.9937527889335118,0.21676081422563187,25179
0.08167681361402479,0.09481138892903598,0.9937527889335118,0.2171549300327708,25178
0.0816798092792958,0.09484752131810956,0.9937527889335118,0.21730629966301507,25177
0.08168280516431925,0.09488365370718312,0.9937527889335118,0.21751769519027228,25176
0.08168580126911931,0.09491978609625669,0.9937527889335118,0.21754324275607906,25175
0.08168879759372019,0.09495591848533025,0.9937527889335118,0.21757393589577084,25174
0.08169179413814608,0.09499205087440382,0.9937527889335118,0.21785567332793182,25173
0.08169479090242113,0.09502818326347738,0.9937527889335118,0.21796357846151235,25172
0.08169778788656958,0.09506431565255094,0.9937527889335118,0.21808566968651166,25171
0.0817007850906156,0.09510044804162451,0.9937527889335118,0.21818113856444424,25170
0.0817037825145834,0.09513658043069807,0.9937527889335118,0.2182584848451684,25169
0.08170678015849721,0.09517271281977165,0.9937527889335118,0.21837516744796767,25168
0.08170977802238122,0.0952088452088452,0.9937527889335118,0.2183780982510021,25167
0.08171277610625963,0.09524497759791878,0.9937527889335118,0.2184972000226719,25166
0.08171577441015668,0.09528110998699234,0.9937527889335118,0.21855320900236755,25165
0.08171877293409659,0.09531724237606591,0.9937527889335118,0.21870871736417552,25164
0.08172177167810356,0.09535337476513947,0.9937527889335118,0.21877126515411147,25163
0.08172477064220184,0.09538950715421304,0.9937527889335118,0.21878310323276595,25162
0.08172776982641565,0.0954256395432866,0.9937527889335118,0.2187903892280899,25161
0.08173076923076923,0.09546177193236016,0.9937527889335118,0.2189417548067118,25160
0.08173376885528683,0.09549790432143374,0.9937527889335118,0.21905900590547808,25159
0.08173676869999266,0.0955340367105073,0.9937527889335118,0.21908928369951414,25158
0.08173976876491099,0.09557016909958087,0.9937527889335118,0.2192751514943704,25157
0.08174276905006607,0.09560630148865443,0.9937527889335118,0.21934316957838096,25156
